mod,period,variable,value
base,1,med_Q_10,-78.79279495
base,1,mig_Q_11,-0.249382162
base,1,med_Q_11,-78.78048511
base,1,mig_Q_12,-0.253462002
base,1,med_Q_12,-78.020552
base,1,mig_Q_13,-0.256024465
base,1,med_Q_13,-76.94542108
base,1,mig_Q_14,-0.256299052
base,1,med_Q_14,-75.6359614
base,1,mig_Q_15,-0.254212866
base,1,med_Q_15,-74.22956611
base,1,mig_Q_16,-0.25103871
base,1,med_Q_16,-72.7940862
base,1,mig_Q_17,-0.247600544
base,1,med_Q_17,-71.34764078
base,1,h_NQ_1,100
base,1,mig_NQ_2,-0.554539825
base,1,med_NQ_2,-81.47353286
base,1,mig_NQ_3,-0.562025612
base,1,med_NQ_3,-81.41601198
base,1,mig_NQ_4,-0.557914186
base,1,med_NQ_4,-80.63725973
base,1,mig_NQ_5,-0.558968005
base,1,med_NQ_5,-80.21144246
base,1,mig_NQ_6,-0.564006454
base,1,med_NQ_6,-79.84154208
base,1,mig_NQ_7,-0.561100659
base,1,med_NQ_7,-80.0036479
base,1,mig_NQ_8,-0.564238989
base,1,med_NQ_8,-80.42542977
base,1,mig_NQ_9,-0.567093107
base,1,med_NQ_9,-80.42370041
base,1,mig_NQ_10,-0.574360021
base,1,med_NQ_10,-80.0280504
base,1,mig_NQ_11,-0.581891713
base,1,med_NQ_11,-79.31429673
base,1,mig_NQ_12,-0.591411339
base,1,med_NQ_12,-78.30681249
base,1,mig_NQ_13,-0.597390418
base,1,med_NQ_13,-77.08504773
base,1,mig_NQ_14,-0.59803112
base,1,med_NQ_14,-75.70499188
base,1,mig_NQ_15,-0.593163355
base,1,med_NQ_15,-74.26354641
base,1,mig_NQ_16,-0.58575699
base,1,med_NQ_16,-72.80995944
base,1,mig_NQ_17,-0.577734604
base,1,med_NQ_17,-71.35577216
base,2,beta_Q_2,0.974250899998791
base,2,beta_Q_3,0.971050702827941
base,2,beta_Q_4,0.966497808579101
base,2,beta_Q_5,0.96060350176663
base,2,beta_Q_6,0.953428799997687
base,2,beta_Q_7,0.938990908940442
base,2,beta_Q_8,0.907364226102163
base,2,beta_Q_9,0.855505422354817
base,2,beta_Q_10,0.777190539425623
base,2,beta_Q_11,0.653229715740918
base,2,beta_Q_12,0.507151509662807
base,2,beta_Q_13,0.340206902132967
base,2,beta_Q_14,0.202952405585477
base,2,beta_Q_15,0.104123564627982
base,2,beta_Q_16,0.0518962985273525
base,2,beta_Q_17,0.0269183031357435
base,2,h_Q_2,38.83630884
base,2,h_Q_3,34.5431495778
base,2,h_Q_4,29.8487860516
base,2,h_Q_5,25.3829654958
base,2,h_Q_6,21.4724980234
base,2,h_Q_7,16.3909974132
base,2,h_Q_8,10.794962634472
base,2,h_Q_9,6.92066906697856
base,2,h_Q_10,4.48813897521498
base,2,h_Q_11,2.88375330475468
base,2,h_Q_12,2.02902109317958
base,2,h_Q_13,1.51562664248
base,2,h_Q_14,1.25463021261039
base,2,h_Q_15,1.11622528649018
base,2,h_Q_16,1.05473693974038
base,2,h_Q_17,1.02766294224957
base,2,P_Q_1,0.2512048092
base,2,P_Q_2,0.058626292161722
base,2,P_Q_3,0.05666953529602
base,2,P_Q_4,0.0510325992696945
base,2,P_Q_5,0.0491409534086693
base,2,P_Q_6,0.0449400987003943
base,2,P_Q_7,0.0398043877053626
base,2,P_Q_8,0.0367541314397686
base,2,P_Q_9,0.0316798898515999
base,2,P_Q_10,0.0259442070888762
base,2,P_Q_11,0.0185558133149537
base,2,P_Q_12,0.0115651525001385
base,2,P_Q_13,0.00532686380235115
base,2,P_Q_14,0.00163190114901927
base,2,P_Q_15,0.000307461259722774
base,2,P_Q_16,3.2879075902921e-05
base,2,P_Q_17,2.36708599099832e-06
base,2,L_Q,0.757578693365704
base,2,beta_NQ_2,0.940730611341604
base,2,beta_NQ_3,0.932728204979504
base,2,beta_NQ_4,0.926524000597335
base,2,beta_NQ_5,0.915284209720587
base,2,beta_NQ_6,0.901399100016695
base,2,beta_NQ_7,0.880705633764917
base,2,beta_NQ_8,0.839248473866308
base,2,beta_NQ_9,0.778419779240567
base,2,beta_NQ_10,0.695314942098422
base,2,beta_NQ_11,0.576616011674913
base,2,beta_NQ_12,0.428372303652876
base,2,beta_NQ_13,0.275077599402946
base,2,beta_NQ_14,0.159037699960351
base,2,beta_NQ_15,0.0800507185687133
base,2,beta_NQ_16,0.0395277962597335
base,2,beta_NQ_17,0.0203578006828232
base,2,h_NQ_2,16.87211276
base,2,h_NQ_3,14.8650697642
base,2,h_NQ_4,13.6098862216
base,2,h_NQ_5,11.8041734866
base,2,h_NQ_6,10.1418952582
base,2,h_NQ_7,8.382623155
base,2,h_NQ_8,6.22077789167199
base,2,h_NQ_9,4.51303454257856
base,2,h_NQ_10,3.28207713121499
base,2,h_NQ_11,2.36192203575468
base,2,h_NQ_12,1.74939037757959
base,2,h_NQ_13,1.37945799228
base,2,h_NQ_14,1.18911394461039
base,2,h_NQ_15,1.08701642209018
base,2,h_NQ_16,1.04115454374037
base,2,h_NQ_17,1.02078085304957
base,2,P_NQ_1,0.5861445548
base,2,P_NQ_2,0.136794680138193
base,2,P_NQ_3,0.132228917030036
base,2,P_NQ_4,0.119076066767275
base,2,P_NQ_5,0.114662224876335
base,2,P_NQ_6,0.104860232025077
base,2,P_NQ_7,0.0928769051864166
base,2,P_NQ_8,0.085759657978555
base,2,P_NQ_9,0.0739197446687776
base,2,P_NQ_10,0.0605364808284439
base,2,P_NQ_11,0.0432968944523086
base,2,P_NQ_12,0.0269854100155926
base,2,P_NQ_13,0.0124293506280187
base,2,P_NQ_14,0.00380778028763909
base,2,P_NQ_15,0.000717429539390566
base,2,P_NQ_16,7.6717841950872e-05
base,2,P_NQ_17,5.52318804519086e-06
base,2,L_NQ,1.3352765883274
base,2,pi_Q,0.3
base,2,pi_NQ,0.7
base,2,y,0.213870615647505
base,2,nbar,3.59718108644549
base,2,Ptot,2.27739791256224
base,2,Pret,0.211222232058345
base,2,H,102.930168581879
base,2,cCheck,0
base,2,shareq,0.3
base,2,A,0.087292616
base,2,A_Q,2
base,2,xpop,0.837349364
base,2,h_Q_1,100
base,2,mig_Q_2,-0.186957318
base,2,med_Q_2,-59.16369116
base,2,mig_Q_3,-0.000862901
base,2,med_Q_3,-2.349440285
base,2,mig_Q_4,-0.0001314
base,2,med_Q_4,-3.415529486
base,2,mig_Q_5,-0.000473813
base,2,med_Q_5,-3.225328578
base,2,mig_Q_6,-0.000920023
base,2,med_Q_6,-3.769815305
base,2,mig_Q_7,-0.000317488
base,2,med_Q_7,-5.443209664
base,2,mig_Q_8,-0.000271059
base,2,med_Q_8,-5.588613662
base,2,mig_Q_9,0.000616033
base,2,med_Q_9,-3.907964496
base,2,mig_Q_10,0.001213181
base,2,med_Q_10,-2.50625053
base,2,mig_Q_11,0.001948494
base,2,med_Q_11,-1.606588333
base,2,mig_Q_12,0.00198731
base,2,med_Q_12,-0.839238574
base,2,mig_Q_13,0.001447972
base,2,med_Q_13,-0.495904771
base,2,mig_Q_14,0.000514476
base,2,med_Q_14,-0.241096055
base,2,mig_Q_15,0.000112747
base,2,med_Q_15,-0.124726689
base,2,mig_Q_16,1.48749e-05
base,2,med_Q_16,-0.057198537
base,2,mig_Q_17,1.35058e-06
base,2,med_Q_17,-0.013904641
base,2,h_NQ_1,100
base,2,mig_NQ_2,-0.416251255
base,2,med_NQ_2,-81.12788724
base,2,mig_NQ_3,0.003369848
base,2,med_NQ_3,-1.330868033
base,2,mig_NQ_4,0.004627893
base,2,med_NQ_4,-0.721622038
base,2,mig_NQ_5,0.004234169
base,2,med_NQ_5,-1.408127978
base,2,mig_NQ_6,0.003443651
base,2,med_NQ_6,-1.642970811
base,2,mig_NQ_7,0.004907631
base,2,med_NQ_7,-1.956903693
base,2,mig_NQ_8,0.005642876
base,2,med_NQ_8,-2.188200491
base,2,mig_NQ_9,0.007744298
base,2,med_NQ_9,-1.746346541
base,2,mig_NQ_10,0.008776855
base,2,med_NQ_10,-1.27747268
base,2,mig_NQ_11,0.009032792
base,2,med_NQ_11,-0.917869261
base,2,mig_NQ_12,0.008078016
base,2,med_NQ_12,-0.595733902
base,2,mig_NQ_13,0.005110414
base,2,med_NQ_13,-0.351538141
base,2,mig_NQ_14,0.001765014
base,2,med_NQ_14,-0.169778206
base,2,mig_NQ_15,0.000367263
base,2,med_NQ_15,-0.086285683
base,2,mig_NQ_16,4.48464e-05
base,2,med_NQ_16,-0.037480239
base,2,mig_NQ_17,3.73751e-06
base,2,med_NQ_17,-0.005230955
base,3,beta_Q_2,0.960919101309252
base,3,beta_Q_3,0.963560499994147
base,3,beta_Q_4,0.964076600018983
base,3,beta_Q_5,0.962424900003693
base,3,beta_Q_6,0.956305900022175
base,3,beta_Q_7,0.942098600001715
base,3,beta_Q_8,0.912940600055841
base,3,beta_Q_9,0.865348500041953
base,3,beta_Q_10,0.785928400220511
base,3,beta_Q_11,0.667295763074705
base,3,beta_Q_12,0.521659103888569
base,3,beta_Q_13,0.359734955973682
base,3,beta_Q_14,0.216027861519063
base,3,beta_Q_15,0.117518946854786
base,3,beta_Q_16,0.057058104084404
base,3,beta_Q_17,0.0293664387910884
base,3,h_Q_2,25.58794705
base,3,h_Q_3,27.4427475632
base,3,h_Q_4,27.837008749244
base,3,h_Q_5,26.613368961568
base,3,h_Q_6,22.886385121884
base,3,h_Q_7,17.270739566932
base,3,h_Q_8,11.486410431936
base,3,h_Q_9,7.42657897978255
base,3,h_Q_10,4.67133426863899
base,3,h_Q_11,3.00566297371068
base,3,h_Q_12,2.09055751265959
base,3,h_Q_13,1.56185183631599
base,3,h_Q_14,1.2755554356304
base,3,h_Q_15,1.13316874435818
base,3,h_Q_16,1.06051073076037
base,3,h_Q_17,1.03024839694558
base,3,P_Q_1,0.251144745
base,3,P_Q_2,0.0586093814471245
base,3,P_Q_3,0.0568679813078364
base,3,P_Q_4,0.0546954727767994
base,3,P_Q_5,0.0489759793627217
base,3,P_Q_6,0.0465539002391698
base,3,P_Q_7,0.0419258031265564
base,3,P_Q_8,0.0362022537457468
base,3,P_Q_9,0.0321353347406637
base,3,P_Q_10,0.0260723886827093
base,3,P_Q_11,0.0191639110217901
base,3,P_Q_12,0.0114416167357
base,3,P_Q_13,0.00554994570476745
base,3,P_Q_14,0.00169309582291336
base,3,P_Q_15,0.000315013364756386
base,3,P_Q_16,3.32503013201689e-05
base,3,P_Q_17,1.62521993197794e-06
base,3,L_Q,0.767009622924636
base,3,beta_NQ_2,0.907806406419834
base,3,beta_NQ_3,0.911270900013759
base,3,beta_NQ_4,0.918945800489104
base,3,beta_NQ_5,0.917890800003294
base,3,beta_NQ_6,0.906938600037125
base,3,beta_NQ_7,0.886138300025991
base,3,beta_NQ_8,0.847883199957314
base,3,beta_NQ_9,0.791712099862338
base,3,beta_NQ_10,0.705827079298838
base,3,beta_NQ_11,0.591640347499391
base,3,beta_NQ_12,0.442583034971192
base,3,beta_NQ_13,0.292314147433582
base,3,beta_NQ_14,0.170047424360433
base,3,beta_NQ_15,0.090590314338219
base,3,beta_NQ_16,0.0434898973154973
base,3,beta_NQ_17,0.0222164146022872
base,3,h_NQ_2,10.8467399
base,3,h_NQ_3,11.2702597008
base,3,h_NQ_4,12.337423602916
base,3,h_NQ_5,12.178903217168
base,3,h_NQ_6,10.745593771868
base,3,h_NQ_7,8.78258448803599
base,3,h_NQ_8,6.5738958459
base,3,h_NQ_9,4.80104700783855
base,3,h_NQ_10,3.39935561472699
base,3,h_NQ_11,2.44881726659069
base,3,h_NQ_12,1.79398841503959
base,3,h_NQ_13,1.413055870028
base,3,h_NQ_14,1.2048880844344
base,3,h_NQ_15,1.09961439571818
base,3,h_NQ_16,1.04546726364838
base,3,h_NQ_17,1.02271751686557
base,3,P_NQ_1,0.586004405
base,3,P_NQ_2,0.136755229371556
base,3,P_NQ_3,0.132691954456042
base,3,P_NQ_4,0.127622769201322
base,3,P_NQ_5,0.114277286667721
base,3,P_NQ_6,0.108625768309441
base,3,P_NQ_7,0.0978268761023816
base,3,P_NQ_8,0.0844719299351259
base,3,P_NQ_9,0.0749824650314133
base,3,P_NQ_10,0.0608355749843013
base,3,P_NQ_11,0.0447157911361322
base,3,P_NQ_12,0.0266971054175509
base,3,P_NQ_13,0.0129498898059934
base,3,P_NQ_14,0.00395055733588084
base,3,P_NQ_15,0.000735031548177291
base,3,P_NQ_16,7.75845086637447e-05
base,3,P_NQ_17,3.79216653525219e-06
base,3,L_NQ,1.35180727147764
base,3,pi_Q,0.3
base,3,pi_NQ,0.7
base,3,y,0.241449940272162
base,3,nbar,3.64179304406678
base,3,Ptot,2.30460570957874
base,3,Pret,0.214236173757124
base,3,H,100.932080792939
base,3,cCheck,4.44089209850063e-16
base,3,shareq,0.3
base,3,A,0.097702667
base,3,A_Q,2
base,3,xpop,0.83714915
base,3,h_Q_1,100
base,3,mig_Q_2,-0.18612713
base,3,med_Q_2,-72.41205295
base,3,mig_Q_3,-6.11209e-05
base,3,med_Q_3,-10.6168351
base,3,mig_Q_4,-7.55089e-05
base,3,med_Q_4,-6.015277837
base,3,mig_Q_5,-4.61142e-05
base,3,med_Q_5,-2.638441369
base,3,mig_Q_6,-0.0002985
base,3,med_Q_6,-1.988921064
base,3,mig_Q_7,-0.000272541
base,3,med_Q_7,-3.772308496
base,3,mig_Q_8,8.51763e-05
base,3,med_Q_8,-4.576767033
base,3,mig_Q_9,0.000691976
base,3,med_Q_9,-3.152484402
base,3,mig_Q_10,0.001451078
base,3,med_Q_10,-2.110921417
base,3,mig_Q_11,0.002216384
base,3,med_Q_11,-1.392713222
base,3,mig_Q_12,0.002031008
base,3,med_Q_12,-0.735520726
base,3,mig_Q_13,0.001615401
base,3,med_Q_13,-0.426588835
base,3,mig_Q_14,0.000611996
base,3,med_Q_14,-0.209758674
base,3,mig_Q_15,0.000145094
base,3,med_Q_15,-0.096368864
base,3,mig_Q_16,1.72942e-05
base,3,med_Q_16,-0.03339005
base,3,mig_Q_17,7.40171e-07
base,3,med_Q_17,-0.003393804
base,3,h_NQ_1,100
base,3,mig_NQ_2,-0.414648896
base,3,med_NQ_2,-87.1532601
base,3,mig_NQ_3,0.005099698
base,3,med_NQ_3,-5.264410804
base,3,mig_NQ_4,0.005109504
base,3,med_NQ_4,-2.230344766
base,3,mig_NQ_5,0.005288843
base,3,med_NQ_5,-1.15878528
base,3,mig_NQ_6,0.005269342
base,3,med_NQ_6,-0.822496245
base,3,mig_NQ_7,0.005475879
base,3,med_NQ_7,-1.156472865
base,3,mig_NQ_8,0.006525129
base,3,med_NQ_8,-1.641074846
base,3,mig_NQ_9,0.008225451
base,3,med_NQ_9,-1.295315326
base,3,mig_NQ_10,0.009438072
base,3,med_NQ_10,-1.023418237
base,3,mig_NQ_11,0.009809487
base,3,med_NQ_11,-0.767618322
base,3,mig_NQ_12,0.008149915
base,3,med_NQ_12,-0.52069518
base,3,mig_NQ_13,0.005526808
base,3,med_NQ_13,-0.3013467
base,3,mig_NQ_14,0.001973822
base,3,med_NQ_14,-0.146980748
base,3,mig_NQ_15,0.000430216
base,3,med_NQ_15,-0.06571727
base,3,mig_NQ_16,4.92261e-05
base,3,med_NQ_16,-0.01980883
base,3,mig_NQ_17,2.23036e-06
base,3,med_NQ_17,0.002386064
base,4,beta_Q_2,0.915780800174138
base,4,beta_Q_3,0.926950699992236
base,4,beta_Q_4,0.946298101104891
base,4,beta_Q_5,0.954726500006618
base,4,beta_Q_6,0.952895600038412
base,4,beta_Q_7,0.940326500011025
base,4,beta_Q_8,0.911711903309846
base,4,beta_Q_9,0.863582103908553
base,4,beta_Q_10,0.782460213878918
base,4,beta_Q_11,0.661729525310679
base,4,beta_Q_12,0.513075047975742
base,4,beta_Q_13,0.34311506784986
base,4,beta_Q_14,0.199175459830733
base,4,beta_Q_15,0.105912526264473
base,4,beta_Q_16,0.0500897023507679
base,4,beta_Q_17,0.0257230038342171
base,4,h_Q_2,11.873777
base,4,h_Q_3,13.689385109
base,4,h_Q_4,18.621315069936
base,4,h_Q_5,22.0879764132591
base,4,h_Q_6,21.2294392893366
base,4,h_Q_7,16.7578573434463
base,4,h_Q_8,11.3265547675934
base,4,h_Q_9,7.33041632029728
base,4,h_Q_10,4.5968599731869
base,4,h_Q_11,2.95621404026621
base,4,h_Q_12,2.05370437323647
base,4,h_Q_13,1.5223360154064
base,4,h_Q_14,1.24871273758967
base,4,h_Q_15,1.11845876491779
base,4,h_Q_16,1.05273097847102
base,4,h_Q_17,1.02640214614517
base,4,P_Q_1,0.2400099309
base,4,P_Q_2,0.0554021626639412
base,4,P_Q_3,0.055098505891539
base,4,P_Q_4,0.054131809069202
base,4,P_Q_5,0.0517083339178659
base,4,P_Q_6,0.047760847023935
base,4,P_Q_7,0.0440058162399414
base,4,P_Q_8,0.0383320361641815
base,4,P_Q_9,0.0332963169770202
base,4,P_Q_10,0.0266317512232805
base,4,P_Q_11,0.0197418465012088
base,4,P_Q_12,0.0120694326506273
base,4,P_Q_13,0.00566622449268478
base,4,P_Q_14,0.00175881790214782
base,4,P_Q_15,0.000324755838033016
base,4,P_Q_16,3.36133653542482e-05
base,4,P_Q_17,1.70191293850399e-06
base,4,L_Q,0.759593555588024
base,4,beta_NQ_2,0.799613500674926
base,4,beta_NQ_3,0.821086499924607
base,4,beta_NQ_4,0.875935005405642
base,4,beta_NQ_5,0.900361491462903
base,4,beta_NQ_6,0.900028300059175
base,4,beta_NQ_7,0.883267142757604
base,4,beta_NQ_8,0.846057803078419
base,4,beta_NQ_9,0.789139704543031
base,4,beta_NQ_10,0.701501812798948
base,4,beta_NQ_11,0.585631017831217
base,4,beta_NQ_12,0.434138626882012
base,4,beta_NQ_13,0.277026944002796
base,4,beta_NQ_14,0.155300276397469
base,4,beta_NQ_15,0.0806001114636423
base,4,beta_NQ_16,0.0376488988536307
base,4,beta_NQ_17,0.0191859183317102
base,4,h_NQ_2,4.99035614
base,4,h_NQ_3,5.589293146
base,4,h_NQ_4,8.06029097678399
base,4,h_NQ_5,10.0362710858577
base,4,h_NQ_6,10.0028308018246
base,4,h_NQ_7,8.56656521243064
base,4,h_NQ_8,6.49594458327527
base,4,h_NQ_9,4.742476413982
base,4,h_NQ_10,3.35010394968178
base,4,h_NQ_11,2.41330794243245
base,4,h_NQ_12,1.76721719825888
base,4,h_NQ_13,1.3831771347388
base,4,h_NQ_14,1.18385253262744
base,4,h_NQ_15,1.08766598574571
base,4,h_NQ_16,1.03912178980382
base,4,h_NQ_17,1.01955142437541
base,4,P_NQ_1,0.5600231721
base,4,P_NQ_2,0.129271716049243
base,4,P_NQ_3,0.128563183951006
base,4,P_NQ_4,0.126307551306071
base,4,P_NQ_5,0.120652779720837
base,4,P_NQ_6,0.111441979386464
base,4,P_NQ_7,0.102680238668745
base,4,P_NQ_8,0.089441420751515
base,4,P_NQ_9,0.0776914080283628
base,4,P_NQ_10,0.0621408002917497
base,4,P_NQ_11,0.0460642887240372
base,4,P_NQ_12,0.0281619995521673
base,4,P_NQ_13,0.0132211826090758
base,4,P_NQ_14,0.00410391040726062
base,4,P_NQ_15,0.000757765230868603
base,4,P_NQ_16,7.84310465538814e-05
base,4,P_NQ_17,3.9709196111885e-06
base,4,L_NQ,1.33845315648114
base,4,pi_Q,0.3
base,4,pi_NQ,0.7
base,4,y,0.246570582254606
base,4,nbar,3.59210030144272
base,4,Ptot,2.28657970147747
base,4,Pret,0.220760492667599
base,4,H,92.5316480411073
base,4,cCheck,0
base,4,shareq,0.3
base,4,A,0.100738932
base,4,A_Q,2
base,4,xpop,0.800033103
base,4,h_Q_1,100
base,4,mig_Q_2,-0.18592762
base,4,med_Q_2,-86.126223
base,4,mig_Q_3,-0.001375179
base,4,med_Q_3,-11.386803
base,4,mig_Q_4,-0.000693281
base,4,med_Q_4,-8.272577542
base,4,mig_Q_5,-0.000931951
base,4,med_Q_5,-5.192292161
base,4,mig_Q_6,0.000924829
base,4,med_Q_6,-4.851662293
base,4,mig_Q_7,0.000147452
base,4,med_Q_7,-5.670800076
base,4,mig_Q_8,5.62683e-05
base,4,med_Q_8,-5.598770008
base,4,mig_Q_9,0.001968751
base,4,med_Q_9,-3.926265903
base,4,mig_Q_10,0.001375679
base,4,med_Q_10,-2.681187427
base,4,mig_Q_11,0.002343852
base,4,med_Q_11,-1.621693543
base,4,mig_Q_12,0.002072404
base,4,med_Q_12,-0.891845341
base,4,mig_Q_13,0.001550275
base,4,med_Q_13,-0.526410347
base,4,mig_Q_14,0.000559875
base,4,med_Q_14,-0.281902062
base,4,mig_Q_15,0.000125785
base,4,med_Q_15,-0.131585562
base,4,mig_Q_16,1.56393e-05
base,4,med_Q_16,-0.057774391
base,4,mig_Q_17,7.2547e-07
base,4,med_Q_17,-0.01289837
base,4,h_NQ_1,100
base,4,mig_NQ_2,-0.402706837
base,4,med_NQ_2,-93.00964386
base,4,mig_NQ_3,0.003942123
base,4,med_NQ_3,-5.040511956
base,4,mig_NQ_4,0.004370837
base,4,med_NQ_4,-2.98456353
base,4,mig_NQ_5,0.003509014
base,4,med_NQ_5,-2.054404045
base,4,mig_NQ_6,0.007799497
base,4,med_NQ_6,-1.932494351
base,4,mig_NQ_7,0.006422785
base,4,med_NQ_7,-1.964116684
base,4,mig_NQ_8,0.006495656
base,4,med_NQ_8,-2.110988215
base,4,mig_NQ_9,0.010813959
base,4,med_NQ_9,-1.699941515
base,4,mig_NQ_10,0.009216146
base,4,med_NQ_10,-1.354922118
base,4,mig_NQ_11,0.010071508
base,4,med_NQ_11,-0.91806056
base,4,mig_NQ_12,0.008371549
base,4,med_NQ_12,-0.632623723
base,4,mig_NQ_13,0.005417241
base,4,med_NQ_13,-0.374931512
base,4,mig_NQ_14,0.001901815
base,4,med_NQ_14,-0.20094222
base,4,mig_NQ_15,0.000399883
base,4,med_NQ_15,-0.093124337
base,4,mig_NQ_16,4.64646e-05
base,4,med_NQ_16,-0.038500318
base,4,mig_NQ_17,2.24727e-06
base,4,med_NQ_17,-0.005006494
base,5,beta_Q_2,0.97831590005436
base,5,beta_Q_3,0.976824400001711
base,5,beta_Q_4,0.972756101044606
base,5,beta_Q_5,0.968474199995295
base,5,beta_Q_6,0.961299800006389
base,5,beta_Q_7,0.947256704690488
base,5,beta_Q_8,0.918899700325678
base,5,beta_Q_9,0.87503910061217
base,5,beta_Q_10,0.80298450290316
base,5,beta_Q_11,0.688932000729511
base,5,beta_Q_12,0.545905601157889
base,5,beta_Q_13,0.382226001756237
base,5,beta_Q_14,0.233474069512069
base,5,beta_Q_15,0.122301810119353
base,5,beta_Q_16,0.0608830171079231
base,5,beta_Q_17,0.0308175007459649
base,5,h_Q_2,46.11673992
base,5,h_Q_3,43.14882894
base,5,h_Q_4,36.70546433682
base,5,h_Q_5,31.7200515085373
